label	location
N398|1007|82.19313	MX
N399|1007|81.5657	MX
N400|984|83.707826	MX
N401|984|83.907653	MX
N402|2368|83.904591	US
N403|2368|83.567975	US
N404|2061|83.250961	US
N405|1990|83.914667	BR
N406|1024|71.855786	MX
N407|2874|76.508289	ES
N408|733|48.895739	DE
N409|2623|71.04965	CA
N410|1037|77.55717	MX
N411|915|83.714999	GR
N412|915|82.077087	GR
N413|2334|59.322976	US
N414|1603|73.185354	AU
N415|2524|72.036214	US
N416|2375|65.692899	US
N417|1035|82.73328	MX
N418|1560|75.616651	GT
N419|802|83.712166	CR
N420|2918|83.813174	SV
N421|2918|83.380269	SV
N422|2305|45.108635	US
N423|2305|59.595105	US
N424|999|68.819489	MX
N425|999|83.284369	MX
N426|2532|37.52921	US
N427|2398|78.830256	US
N428|2532|62.000903	US
N429|2042|78.778874	BR
N430|1031|72.239912	MX
N431|1031|63.166903	MX
N432|2214|81.768642	US
N433|1004|48.734689	MX
N434|982|76.426014	MX
N435|982|71.914804	MX
N436|982|74.957443	MX
N437|982|73.408072	MX
N438|2175|82.293675	US
N439|2229|69.84858	US
N440|1026|75.715083	MX
N441|1026|65.19049	MX
N442|1714|58.42767	VE
N443|1714|68.026876	VE
N444|1714|59.235259	VE
N445|1018|68.323501	MX
N446|3004|55.72983	PA
N447|1205|76.310615	IL
N448|752|72.119445	DE
N449|599|82.068654	PH
N450|596|67.977316	PH
N451|473|82.932055	CN
N452|2518|76.439824	US
N453|2518|79.379728	US
N454|994|70.89107	MX
N455|2533|59.429477	US
N456|2501|74.136658	US
N457|2335|77.691992	US
N458|2925|83.550231	IE
N459|2144|83.34122	US
N460|2144|83.221302	US
N461|2144|83.389207	US
N462|2437|83.902717	US
N463|2333|83.723539	US
N464|1036|74.555794	MX
N465|519|75.225589	UY
N466|1701|83.795375	VE
N467|1701|83.498847	VE
N468|2077|81.219052	US
N469|2517|82.4726	US
N470|2642|72.709465	CA
N471|2288|81.626134	US
N472|2230|81.992829	US
N473|2904|78.001524	ES
N474|720|77.181674	BE
N475|720|75.07465	BE
N476|3192|82.300252	AR
N477|789|81.520402	GB
N478|789|81.704927	GB
N479|2610|83.647894	CA
N480|2258|83.493336	US
N481|244|77.812067	PY
N482|2465|82.123841	US
N483|2465|75.616051	US
N484|2194|81.694246	US
N485|2432|83.705775	US
N486|2432|80.017713	US
N487|2432|81.953101	US
N488|2387|83.070898	US
N489|2387|83.241281	US
N490|2099|79.937551	US
intNode1	US
intNode2	US
intNode3	US
intNode4	US
intNode5	US
intNode6	US
intNode7	US
intNode8	US
intNode9	US
intNode10	US
intNode11	US
intNode12	MX
intNode13	MX
intNode14	MX
intNode15	MX
intNode16	MX
intNode17	MX
intNode18	US
intNode19	US
intNode20	US
intNode21	US
intNode22	US
intNode23	US
intNode24	US
intNode25	US
intNode26	US
intNode27	US
intNode28	US
intNode29	US
intNode30	US
intNode31	US
intNode32	US
intNode33	US
intNode34	US
intNode35	US
intNode36	US
intNode37	VE
intNode38	US
intNode39	US
intNode40	US
intNode41	US
intNode42	US
intNode43	US
intNode44	US
intNode45	CA
intNode46	CA
intNode47	CA
intNode48	CA
intNode49	GB
intNode50	BE
intNode51	US
intNode52	US
intNode53	US
intNode54	US
intNode55	PH
intNode56	PH
intNode57	MX
intNode58	MX
intNode59	MX
intNode60	ES
intNode61	MX
intNode62	MX
intNode63	MX
intNode64	MX
intNode65	MX
intNode66	MX
intNode67	MX
intNode68	MX
intNode69	MX
intNode70	MX
intNode71	MX
intNode72	MX
intNode73	MX
intNode74	MX
intNode75	SV
intNode76	MX
intNode77	US
intNode78	US
intNode79	AU
intNode80	GR
intNode81	US
intNode82	US
intNode83	US
intNode84	US
intNode85	US
intNode86	US
intNode87	US
intNode88	VE
intNode89	VE
intNode90	US
intNode91	PA
intNode92	DE
