label	location
N398|1037|70.941192	MX
N399|1010|73.56034	MX
N400|2401|66.648715	US
N401|2401|68.970331	US
N402|1023|52.419244	MX
N403|2343|83.070411	US
N404|999|81.849342	MX
N405|999|80.030872	MX
N406|1008|76.766029	MX
N407|1006|79.459725	MX
N408|2218|71.418253	US
N409|1603|68.771917	AU
N410|915|82.457618	GR
N411|1025|74.516498	MX
N412|837|58.040694	NL
N413|2393|76.962244	US
N414|473|82.523394	CN
N415|599|79.336278	PH
N416|733|61.362933	DE
N417|1013|79.927681	MX
N418|982|69.502044	MX
N419|982|70.852171	MX
N420|2125|83.718791	US
N421|2125|61.602384	US
N422|2375|72.045023	US
N423|2397|76.573811	US
N424|1015|80.063984	MX
N425|1714|58.536693	VE
N426|1714|65.553521	VE
N427|2614|83.169082	CA
N428|2396|77.969389	US
N429|992|38.558939	MX
N430|1035|83.415712	MX
N431|1035|65.757765	MX
N432|2077|81.637	US
N433|2333|82.748877	US
N434|1173|80.028043	NO
N435|2701|82.277306	CA
N436|2701|83.427653	CA
N437|2206|83.377259	US
N438|1701|82.108582	VE
N439|2642|75.226487	CA
N440|2530|78.066875	US
N441|654|76.947562	NI
N442|1216|77.64751	PE
N443|2465|78.888651	US
N444|2242|83.976807	US
N445|2733|80.647699	CA
N446|2194|83.144218	US
N447|1890|82.038896	RU
N448|2165|83.303872	US
N449|2165|82.572937	US
N450|2165|82.427669	US
N451|2288|81.050648	US
N452|2501|77.355522	US
N453|2501|72.242392	US
N454|1396|83.5015	CO
N455|2387|83.287524	US
N456|2417|79.534233	US
N457|2417|76.929944	US
N458|791|80.770889	GB
N459|2257|78.093433	US
N460|2366|83.421285	US
N461|2884|82.60915	ES
N462|1201|79.775017	DO
N463|782|82.070431	GB
N464|2925|83.098704	IE
N465|3192|82.948209	AR
N466|3250|81.071814	CU
N467|2643|83.779992	CA
N468|981|75.823813	MX
N469|1535|73.364728	FR
N470|3141|82.756786	JP
N471|1027|59.304095	MX
N472|1032|47.634789	MX
N473|2725|82.079065	CA
N474|997|54.269268	MX
N475|1990|80.746911	BR
N476|1990|78.698895	BR
N477|996|72.713986	MX
N478|984|83.561269	MX
N479|984|83.520729	MX
N480|735|81.140902	DE
N481|1028|81.505206	MX
N482|750|76.521806	DE
N483|1439|82.783994	PT
N484|2857|83.193701	PL
N485|2857|83.120704	PL
N486|752|79.000212	DE
N487|752|74.913847	DE
N488|1758|83.932924	TR
intNode1	MX
intNode2	MX
intNode3	MX
intNode4	MX
intNode5	MX
intNode6	MX
intNode7	MX
intNode8	MX
intNode9	MX
intNode10	MX
intNode11	MX
intNode12	US
intNode13	MX
intNode14	MX
intNode15	MX
intNode16	US
intNode17	GR
intNode18	US
intNode19	US
intNode20	CN
intNode21	MX
intNode22	MX
intNode23	MX
intNode24	MX
intNode25	MX
intNode26	US
intNode27	US
intNode28	MX
intNode29	MX
intNode30	MX
intNode31	VE
intNode32	MX
intNode33	US
intNode34	MX
intNode35	MX
intNode36	MX
intNode37	MX
intNode38	US
intNode39	US
intNode40	US
intNode41	US
intNode42	US
intNode43	US
intNode44	CA
intNode45	US
intNode46	US
intNode47	US
intNode48	US
intNode49	US
intNode50	US
intNode51	NI
intNode52	US
intNode53	US
intNode54	US
intNode55	US
intNode56	US
intNode57	US
intNode58	US
intNode59	US
intNode60	US
intNode61	US
intNode62	US
intNode63	US
intNode64	US
intNode65	US
intNode66	US
intNode67	US
intNode68	BM
intNode69	BM
intNode70	BM
intNode71	CU
intNode72	IE
intNode73	MX
intNode74	GL
intNode75	MX
intNode76	MX
intNode77	MX
intNode78	MX
intNode79	MX
intNode80	MX
intNode81	BR
intNode82	MX
intNode83	MX
intNode84	MX
intNode85	DE
intNode86	DE
intNode87	DE
intNode88	PL
intNode89	DE
intNode90	MX
