label	location
N398|1025|73.058099	MX
N399|1032|44.430215	MX
N400|1010|77.618995	MX
N401|1603|70.023941	AU
N402|2218|80.541154	US
N403|1015|82.244566	MX
N404|2214|83.768726	US
N405|3004|65.559761	PA
N406|2857|83.668706	PL
N407|742|63.281015	DE
N408|732|63.628986	DE
N409|599|79.755921	PH
N410|596|52.066641	PH
N411|596|70.074176	PH
N412|473|83.503641	CN
N413|1004|51.678644	MX
N414|2777|66.805948	CA
N415|2524|74.084667	US
N416|803|83.384945	CR
N417|2397|73.082669	US
N418|991|72.754132	MX
N419|991|68.659496	MX
N420|981|79.476657	MX
N421|2532|48.209848	US
N422|1035|69.489037	MX
N423|837|67.729917	NL
N424|1012|61.811892	MX
N425|1535|62.752691	FR
N426|1535|66.982515	FR
N427|1022|72.714421	MX
N428|1022|70.451166	MX
N429|2648|77.176634	CA
N430|2614|83.507867	CA
N431|2341|70.580018	US
N432|2341|58.074327	US
N433|994|75.323683	MX
N434|1029|74.282432	MX
N435|1029|77.030251	MX
N436|733|61.239715	DE
N437|2874|65.722178	ES
N438|2204|74.534997	US
N439|1028|80.606244	MX
N440|802|76.332102	CR
N441|2518|66.394673	US
N442|2401|80.671468	US
N443|1023|81.840539	MX
N444|2229|72.704622	US
N445|989|69.807926	MX
N446|1036|83.634453	MX
N447|1890|83.705574	RU
N448|2258|83.58118	US
N449|2258|83.530522	US
N450|2257|77.925445	US
N451|2530|80.660329	US
N452|2530|82.601098	US
N453|2162|83.043838	US
N454|791|83.162421	GB
N455|791|72.312529	GB
N456|2429|63.874397	US
N457|2190|78.255374	US
N458|90|83.704094	BO
N459|654|82.064719	NI
N460|2144|82.192501	US
N461|2904|78.115316	ES
N462|2417|74.800067	US
N463|2417|69.23294	US
N464|1396|83.235821	CO
N465|1036|62.766888	MX
N466|1699|83.996105	AT
N467|2270|83.096316	US
N468|1462|82.911288	EC
N469|2437|80.983734	US
N470|2501|79.871174	US
N471|2077|81.071667	US
N472|2194|81.926311	US
N473|2432|76.93643	US
N474|2432|79.804588	US
N475|2701|79.002444	CA
N476|2701|83.622433	CA
N477|197|81.736284	PR
N478|2206|81.986673	US
N479|2458|81.047893	US
N480|2099|80.571999	US
N481|2506|83.985909	US
N482|789|82.84472	GB
N483|1701|83.048195	VE
N484|2639|83.554174	CA
N485|2336|82.632002	US
N486|2336|82.199191	US
N487|2223|82.88653	US
N488|2034|73.772957	BR
N489|519|80.339123	UY
N490|519|79.520384	UY
N491|3250|73.636573	CU
N492|983|66.528249	MX
N493|1031|65.015814	MX
N494|1027|73.723674	MX
N495|1037|70.950995	MX
N496|2623|64.064011	CA
N497|1013|54.189965	MX
intNode1	MX
intNode2	US
intNode3	US
intNode4	US
intNode5	US
intNode6	US
intNode7	US
intNode8	US
intNode9	US
intNode10	US
intNode11	US
intNode12	FR
intNode13	US
intNode14	MX
intNode15	MX
intNode16	MX
intNode17	MX
intNode18	MX
intNode19	MX
intNode20	MX
intNode21	MX
intNode22	MX
intNode23	MX
intNode24	US
intNode25	US
intNode26	DE
intNode27	US
intNode28	US
intNode29	MX
intNode30	US
intNode31	US
intNode32	US
intNode33	MX
intNode34	US
intNode35	US
intNode36	US
intNode37	US
intNode38	US
intNode39	US
intNode40	US
intNode41	US
intNode42	US
intNode43	US
intNode44	US
intNode45	US
intNode46	US
intNode47	US
intNode48	US
intNode49	US
intNode50	US
intNode51	US
intNode52	US
intNode53	US
intNode54	US
intNode55	US
intNode56	US
intNode57	US
intNode58	US
intNode59	US
intNode60	US
intNode61	US
intNode62	CA
intNode63	US
intNode64	US
intNode65	PH
intNode66	PH
intNode67	PH
intNode68	US
intNode69	US
intNode70	US
intNode71	US
intNode72	US
