label	location
N398|1013|67.712509	MX
N399|276|79.024204	CH
N400|2343|81.473082	US
N401|2343|80.53122	US
N402|2518|73.47362	US
N403|2303|77.806938	US
N404|2530|79.335674	US
N405|2501|64.779266	US
N406|2636|82.129711	CA
N407|2336|79.866312	US
N408|492|83.518858	JM
N409|1977|79.879404	BR
N410|1699|83.050047	AT
N411|1699|83.125609	AT
N412|3224|83.895467	BS
N413|2528|72.560724	US
N414|2144|82.405731	US
N415|90|83.781008	BO
N416|2701|78.38184	CA
N417|2701|82.462575	CA
N418|2366|76.268046	US
N419|2206|82.473952	US
N420|2432|77.837226	US
N421|2165|83.004071	US
N422|2165|83.413897	US
N423|2408|77.416019	US
N424|2610|79.850646	CA
N425|654|81.47944	NI
N426|2223|83.71004	US
N427|2884|81.52239	ES
N428|2508|80.024106	US
N429|2270|80.657522	US
N430|2295|83.138978	US
N431|1216|78.67512	PE
N432|2162|77.068873	US
N433|1465|83.466003	EC
N434|789|83.815317	GB
N435|782|81.415028	GB
N436|2257|77.001731	US
N437|2506|83.997123	US
N438|989|80.795142	MX
N439|989|70.008106	MX
N440|2204|83.339322	US
N441|1377|82.825842	CO
N442|1025|66.86666	MX
N443|1025|75.029239	MX
N444|1603|65.16692	AU
N445|599|83.886952	PH
N446|596|75.68701	PH
N447|2214|77.347601	US
N448|997|66.093046	MX
N449|2623|80.753668	CA
N450|1024|62.301508	MX
N451|996|64.154104	MX
N452|2368|83.959371	US
N453|2368|83.86204	US
N454|984|83.499333	MX
N455|1006|75.464104	MX
N456|1006|81.837033	MX
N457|1010|79.199353	MX
N458|1027|77.502187	MX
N459|1027|64.495899	MX
N460|1000|67.897389	MX
N461|1034|83.68695	MX
N462|412|83.708651	CN
N463|981|53.156571	MX
N464|982|71.179681	MX
N465|982|74.711254	MX
N466|994|75.937008	MX
N467|1439|82.037357	PT
N468|1439|83.026271	PT
N469|750|78.180114	DE
N470|2857|83.635356	PL
N471|732|77.355326	DE
N472|732|68.019673	DE
N473|2042|80.439547	BR
N474|2217|79.3189	US
N475|837|59.27598	NL
N476|837|78.72358	NL
N477|2229|77.897	US
N478|2229|63.37415	US
N479|2175|83.498634	US
N480|2614|83.505193	CA
N481|2648|74.547332	CA
N482|2918|83.68577	SV
N483|990|66.181313	MX
N484|2533|55.740315	US
N485|983|69.653282	MX
N486|999|78.572306	MX
N487|1535|60.760658	FR
intNode1	MX
intNode2	MX
intNode3	MX
intNode4	MX
intNode5	US
intNode6	US
intNode7	US
intNode8	US
intNode9	US
intNode10	US
intNode11	US
intNode12	US
intNode13	US
intNode14	US
intNode15	US
intNode16	US
intNode17	US
intNode18	US
intNode19	US
intNode20	US
intNode21	AT
intNode22	CA
intNode23	US
intNode24	US
intNode25	US
intNode26	US
intNode27	US
intNode28	US
intNode29	US
intNode30	US
intNode31	US
intNode32	US
intNode33	US
intNode34	US
intNode35	US
intNode36	US
intNode37	US
intNode38	US
intNode39	GB
intNode40	US
intNode41	MX
intNode42	MX
intNode43	MX
intNode44	MX
intNode45	MX
intNode46	MX
intNode47	MX
intNode48	MX
intNode49	MX
intNode50	MX
intNode51	PH
intNode52	MX
intNode53	MX
intNode54	MX
intNode55	MX
intNode56	MX
intNode57	MX
intNode58	MX
intNode59	US
intNode60	MX
intNode61	MX
intNode62	MX
intNode63	MX
intNode64	MX
intNode65	MX
intNode66	MX
intNode67	MX
intNode68	MX
intNode69	MX
intNode70	US
intNode71	US
intNode72	US
intNode73	US
intNode74	US
intNode75	DE
intNode76	DE
intNode77	DE
intNode78	PT
intNode79	DE
intNode80	NL
intNode81	US
intNode82	US
intNode83	US
intNode84	CA
intNode85	MX
intNode86	MX
intNode87	MX
intNode88	MX
intNode89	MX
