label	location
N398|1029|66.20407	MX
N399|2777|57.313231	CA
N400|1032|77.655121	MX
N401|1031|61.854288	MX
N402|1990|83.897994	BR
N403|996|72.451784	MX
N404|1025|70.397878	MX
N405|992|42.909083	MX
N406|599|76.010599	PH
N407|473|83.568441	CN
N408|473|83.017834	CN
N409|473|83.16518	CN
N410|2489|70.552291	US
N411|802|81.410374	CR
N412|1000|60.818458	MX
N413|1000|63.30093	MX
N414|1013|81.209604	MX
N415|2341|63.198742	US
N416|997|29.150491	MX
N417|2623|80.703409	CA
N418|2257|76.130233	US
N419|2432|80.892808	US
N420|2258|83.184181	US
N421|2610|82.508794	CA
N422|2190|83.5605	US
N423|3250|83.94439	CU
N424|2194|80.263617	US
N425|2636|83.130139	CA
N426|2099|82.825481	US
N427|1701|82.336148	VE
N428|1701|82.12627	VE
N429|1462|82.961973	EC
N430|1036|69.033795	MX
N431|2387|83.577266	US
N432|2303|78.5919	US
N433|1984|83.975164	BR
N434|2144|83.542619	US
N435|2144|82.358162	US
N436|1216|77.405716	PE
N437|2642|81.475082	CA
N438|2733|82.335556	CA
N439|2429|70.063261	US
N440|3127|77.242216	JP
N441|2925|83.53118	IE
N442|244|77.670857	PY
N443|90|83.061887	BO
N444|2639|83.349378	CA
N445|3205|83.062257	AR
N446|2270|83.988424	US
N447|2270|81.736825	US
N448|2417|74.122758	US
N449|197|78.791716	PR
N450|1013|67.831777	MX
N451|1714|71.783182	VE
N452|1714|81.026402	VE
N453|2204|78.222733	US
N454|2204|75.445774	US
N455|1026|67.900029	MX
N456|1026|69.164189	MX
N457|2393|72.375045	US
N458|2518|80.918096	US
N459|1535|81.928031	FR
N460|3141|82.181531	JP
N461|2334|53.669976	US
N462|2218|73.019341	US
N463|2614|83.127724	CA
N464|2299|68.751209	US
N465|2175|82.837759	US
N466|1008|81.204334	MX
N467|1003|82.869679	MX
N468|1003|60.941888	MX
N469|1013|55.32188	MX
N470|2918|83.548534	SV
N471|999|80.118734	MX
N472|999|78.502783	MX
N473|999|68.119845	MX
N474|2396|63.462686	US
N475|412|78.603183	CN
N476|990|71.84812	MX
N477|742|57.836293	DE
N478|750|77.634455	DE
N479|750|78.514768	DE
N480|1439|80.84856	PT
N481|1439|82.95438	PT
N482|1006|76.073095	MX
N483|2453|81.263308	US
N484|2181|71.799783	US
intNode1	MX
intNode2	MX
intNode3	MX
intNode4	MX
intNode5	MX
intNode6	MX
intNode7	MX
intNode8	MX
intNode9	MX
intNode10	MX
intNode11	MX
intNode12	MX
intNode13	MX
intNode14	MX
intNode15	MX
intNode16	MX
intNode17	CN
intNode18	CN
intNode19	MX
intNode20	MX
intNode21	MX
intNode22	MX
intNode23	MX
intNode24	MX
intNode25	MX
intNode26	MX
intNode27	US
intNode28	US
intNode29	US
intNode30	US
intNode31	US
intNode32	US
intNode33	US
intNode34	US
intNode35	US
intNode36	US
intNode37	US
intNode38	US
intNode39	US
intNode40	US
intNode41	US
intNode42	US
intNode43	VE
intNode44	US
intNode45	US
intNode46	US
intNode47	US
intNode48	US
intNode49	US
intNode50	US
intNode51	US
intNode52	US
intNode53	US
intNode54	US
intNode55	US
intNode56	US
intNode57	US
intNode58	VE
intNode59	MX
intNode60	US
intNode61	MX
intNode62	US
intNode63	US
intNode64	US
intNode65	US
intNode66	US
intNode67	MX
intNode68	MX
intNode69	MX
intNode70	US
intNode71	US
intNode72	MX
intNode73	MX
intNode74	MX
intNode75	MX
intNode76	MX
intNode77	MX
intNode78	MX
intNode79	MX
intNode80	MX
intNode81	MX
intNode82	DE
intNode83	DE
intNode84	DE
intNode85	PT
intNode86	US
