label	location
N398|1990|82.552048	BR
N400|742|47.339501	DE
N399|732|74.232896	DE
N401|1439|80.44484	PT
N402|752|75.429531	DE
N408|1022|83.13794	MX
N407|2648|77.568667	CA
N406|2614|83.382534	CA
N409|1006|76.224193	MX
N405|1017|67.016701	MX
N403|2918|83.009161	SV
N404|2918|83.583403	SV
N411|2229|62.889961	US
N412|2229|70.951383	US
N413|2334|53.510397	US
N414|2533|75.430972	US
N415|2533|50.868696	US
N416|2533|70.44176	US
N417|2125|81.226482	US
N418|2125|75.3253	US
N419|1021|71.329699	MX
N410|1003|77.439989	MX
N420|803|83.02851	CR
N421|994|71.348308	MX
N422|1535|60.953501	FR
N423|991|67.753674	MX
N424|991|79.284573	MX
N425|991|79.634699	MX
N426|983|79.917182	MX
N427|1000|68.143826	MX
N428|492|70.99325	JM
N429|2265|77.40867	US
N431|1216|77.476049	PE
N432|2508|79.691024	US
N433|2508|81.556383	US
N436|244|80.326871	PY
N437|244|81.380132	PY
N438|2257|80.485998	US
N434|2165|83.067457	US
N435|2165|83.080651	US
N439|1890|83.420258	RU
N442|2925|83.832266	IE
N443|2925|83.683794	IE
N444|2642|69.043953	CA
N440|3192|82.046124	AR
N441|3192|83.543693	AR
N430|2530|82.252188	US
N445|2258|83.679394	US
N446|90|83.538237	BO
N447|90|83.499547	BO
N448|90|83.306559	BO
N449|2333|82.932756	US
N450|2335|82.755989	US
N451|1173|81.78836	NO
N452|1173|80.802199	NO
N453|2465|79.783742	US
N454|3224|83.216492	BS
N455|2643|82.714958	CA
N456|2077|82.588517	US
N457|2077|75.718036	US
N458|2212|82.93857	US
N459|2458|80.514745	US
N460|3250|80.682156	CU
N461|2884|81.62816	ES
N462|197|83.45048	PR
N463|654|83.040939	NI
N464|791|82.985333	GB
N465|791|74.021942	GB
N468|2242|81.3946	US
N469|2417|80.054401	US
N467|2441|75.767355	US
N466|2230|77.274086	US
N471|2099|78.34702	US
N472|2195|72.414316	US
N470|2636|82.834047	CA
N473|2716|82.842709	CA
N474|2501|80.310449	US
N475|2874|75.125586	ES
N476|2393|60.168486	US
N477|981|68.441557	MX
N478|1037|82.571432	MX
N482|1013|33.806705	MX
N483|1029|69.200293	MX
N484|1029|76.534483	MX
N480|982|83.709976	MX
N481|982|79.213379	MX
N479|2396|63.872702	US
N488|473|83.242424	CN
N489|992|56.188325	MX
N487|2518|65.341807	US
N486|276|81.178075	CH
N490|2217|78.281943	US
N485|2532|79.979228	US
N491|3093|83.388194	IT
N492|3093|66.499725	IT
N493|2725|82.969201	CA
N494|2766|79.692568	CA
intNode1	MX
intNode2	MX
intNode3	MX
intNode4	MX
intNode5	DE
intNode6	DE
intNode7	DE
intNode8	MX
intNode9	MX
intNode10	MX
intNode11	MX
intNode12	MX
intNode13	CA
intNode14	SV
intNode15	MX
intNode16	MX
intNode17	MX
intNode18	US
intNode19	MX
intNode20	US
intNode21	US
intNode22	US
intNode23	US
intNode24	MX
intNode25	MX
intNode26	MX
intNode27	MX
intNode28	MX
intNode29	MX
intNode30	MX
intNode31	MX
intNode32	MX
intNode33	MX
intNode34	MX
intNode35	MX
intNode36	MX
intNode37	MX
intNode38	MX
intNode39	MX
intNode40	MX
intNode41	MX
intNode42	MX
intNode43	US
intNode44	MX
intNode45	MX
intNode46	PY
intNode47	US
intNode48	MX
intNode49	MX
intNode50	IE
intNode51	AR
intNode52	MX
intNode53	MX
intNode54	MX
intNode55	MX
intNode56	MX
intNode57	MX
intNode58	BO
intNode59	BO
intNode60	MX
intNode61	MX
intNode62	MX
intNode63	NO
intNode64	MX
intNode65	MX
intNode66	MX
intNode67	MX
intNode68	US
intNode69	MX
intNode70	MX
intNode71	MX
intNode72	MX
intNode73	GB
intNode74	MX
intNode75	MX
intNode76	MX
intNode77	MX
intNode78	MX
intNode79	MX
intNode80	MX
intNode81	MX
intNode82	MX
intNode83	MX
intNode84	MX
intNode85	MX
intNode86	MX
intNode87	MX
intNode88	MX
intNode89	MX
intNode90	MX
intNode91	MX
intNode92	MX
intNode93	MX
intNode94	MX
intNode95	IT
intNode96	MX
