label	location
N398|3093|79.354558	IT
N399|3093|80.934415	IT
N400|1205|77.968614	IL
N401|742|50.741348	DE
N402|2857|83.563414	PL
N403|742|54.525863	DE
N404|3004|65.70786	PA
N405|3004|46.844344	PA
N406|992|40.794538	MX
N407|1015|72.549182	MX
N408|989|65.356359	MX
N409|2720|81.419554	CA
N410|2720|83.438969	CA
N411|2720|75.713484	CA
N412|1008|60.406478	MX
N413|2532|41.735415	US
N414|276|83.43505	CH
N415|3141|82.359275	JP
N416|803|83.333186	CR
N417|2397|78.091893	US
N418|2375|64.869354	US
N419|982|69.119914	MX
N420|2401|67.10277	US
N421|2343|80.059604	US
N422|2229|79.39278	US
N423|2143|81.401745	US
N424|2143|80.617949	US
N425|983|69.117485	MX
N426|983|76.539363	MX
N427|2648|83.49905	CA
N428|2623|68.648538	CA
N429|1003|82.769621	MX
N430|2125|65.403792	US
N431|2181|79.975424	US
N432|990|83.755484	MX
N433|1027|63.688998	MX
N434|1990|79.03877	BR
N435|1024|34.816775	MX
N436|1007|83.68493	MX
N437|1028|82.275985	MX
N438|984|83.983415	MX
N439|1021|80.916009	MX
N440|1021|64.951837	MX
N441|602|82.672497	PH
N442|2335|64.276064	US
N443|3250|79.682929	CU
N444|2144|83.462367	US
N445|2144|82.447945	US
N446|1984|83.728439	BR
N447|2508|79.283871	US
N448|2508|80.079454	US
N449|2077|74.954265	US
N450|2333|82.86268	US
N451|2733|75.810041	CA
N452|2701|76.127406	CA
N453|1173|81.660617	NO
N454|197|75.758486	PR
N455|3205|80.712966	AR
N456|2925|83.883069	IE
N457|1396|81.860701	CO
N458|1465|82.037234	EC
N459|2636|83.34133	CA
N460|2303|81.235769	US
N461|1036|59.32812	MX
N462|2165|82.646152	US
N463|2528|69.829323	US
N464|2528|72.29595	US
N465|2242|83.886178	US
N466|2034|66.055334	BR
N467|791|80.071601	GB
N468|2270|83.61446	US
N469|2465|80.754215	US
N470|2194|82.852198	US
N471|1201|79.797545	DO
N472|2506|83.690545	US
N473|2429|72.322219	US
N474|2429|72.960169	US
N475|3192|82.299917	AR
N476|3192|83.135649	AR
N477|1603|70.16493	AU
N478|1603|83.088109	AU
N479|2218|80.899658	US
N480|1034|67.401965	MX
N481|999|68.038576	MX
N482|1012|67.475212	MX
N483|1012|52.326008	MX
intNode1	MX
intNode2	MX
intNode3	MX
intNode4	MX
intNode5	MX
intNode6	MX
intNode7	MX
intNode8	MX
intNode9	MX
intNode10	MX
intNode11	MX
intNode12	MX
intNode13	MX
intNode14	MX
intNode15	MX
intNode16	MX
intNode17	MX
intNode18	MX
intNode19	BR
intNode20	MX
intNode21	MX
intNode22	MX
intNode23	MX
intNode24	MX
intNode25	MX
intNode26	MX
intNode27	MX
intNode28	MX
intNode29	MX
intNode30	MX
intNode31	AU
intNode32	US
intNode33	US
intNode34	US
intNode35	US
intNode36	US
intNode37	US
intNode38	US
intNode39	US
intNode40	US
intNode41	US
intNode42	US
intNode43	US
intNode44	US
intNode45	US
intNode46	US
intNode47	US
intNode48	US
intNode49	US
intNode50	US
intNode51	US
intNode52	AR
intNode53	US
intNode54	US
intNode55	US
intNode56	US
intNode57	US
intNode58	US
intNode59	CA
intNode60	CA
intNode61	CA
intNode62	CA
intNode63	CA
intNode64	CA
intNode65	CA
intNode66	CA
intNode67	IT
intNode68	US
intNode69	US
intNode70	US
intNode71	US
intNode72	US
intNode73	US
intNode74	US
intNode75	US
intNode76	US
intNode77	US
intNode78	US
intNode79	US
intNode80	US
intNode81	PA
intNode82	PA
intNode83	PA
intNode84	DE
intNode85	DE
