label	location
N398|990|68.855416	MX
N399|2125|77.50599	US
N400|2181|70.962029	US
N401|2181|70.798668	US
N402|2465|76.789311	US
N403|2387|83.479897	US
N404|789|82.661514	GB
N405|1201|80.883601	DO
N406|2508|83.376414	US
N407|2508|79.589916	US
N408|3127|75.592258	JP
N409|3127|75.669619	JP
N410|3127|75.253301	JP
N411|2643|79.102882	CA
N412|2506|83.621813	US
N413|1699|83.41593	AT
N414|2429|76.685823	US
N415|2333|83.747879	US
N416|2333|83.154659	US
N417|720|78.06104	BE
N418|2904|83.868542	ES
N419|2162|73.973187	US
N420|2701|81.76228	CA
N421|2733|82.843445	CA
N422|2230|77.115526	US
N423|2099|80.559151	US
N424|2099|80.749678	US
N425|2441|80.14978	US
N426|2257|81.619387	US
N427|1462|82.094917	EC
N428|197|76.953416	PR
N429|197|76.143398	PR
N430|197|78.396717	PR
N431|2077|79.570101	US
N432|2295|83.55937	US
N433|2295|83.60308	US
N434|244|77.996336	PY
N435|2336|83.870712	US
N436|2417|75.107251	US
N437|2195|69.562276	US
N438|2195|82.799691	US
N439|2925|83.941134	IE
N440|2720|83.031356	CA
N441|1758|82.34573	TR
N442|1027|79.924172	MX
N443|2648|75.537009	CA
N444|1013|9.774363	MX
N445|994|82.548431	MX
N446|1032|66.346632	MX
N447|1032|71.735819	MX
N448|2305|66.566187	US
N449|733|56.440856	DE
N450|733|82.932996	DE
N451|1029|82.392772	MX
N452|2766|77.467411	CA
N453|1025|82.241283	MX
N454|983|62.839863	MX
N455|1012|83.283327	MX
N456|1012|68.421404	MX
N457|2214|74.532904	US
N458|1035|77.730133	MX
N459|1035|81.330441	MX
N460|3004|75.701388	PA
N461|1205|70.14426	IL
N462|1205|81.418958	IL
N463|742|48.383864	DE
N464|1028|83.26674	MX
N465|2368|83.863806	US
N466|2368|83.30707	US
N467|1990|77.342919	BR
N468|1990|79.03869	BR
N469|982|81.572679	MX
N470|2204|70.895756	US
N471|2143|80.646701	US
N472|2393|76.907739	US
N473|2393|62.477239	US
N474|2682|79.108817	CA
N475|473|82.604318	CN
N476|596|58.517089	PH
N477|1037|76.524082	MX
N478|2218|75.096316	US
N479|915|82.799084	GR
N480|915|83.742649	GR
N481|1603|72.885	AU
N482|1000|64.330593	MX
intNode1	MX
intNode2	MX
intNode3	US
intNode4	US
intNode5	US
intNode6	US
intNode7	US
intNode8	US
intNode9	US
intNode10	US
intNode11	US
intNode12	US
intNode13	US
intNode14	US
intNode15	US
intNode16	US
intNode17	US
intNode18	JP
intNode19	JP
intNode20	US
intNode21	US
intNode22	US
intNode23	US
intNode24	US
intNode25	US
intNode26	US
intNode27	US
intNode28	US
intNode29	BE
intNode30	US
intNode31	US
intNode32	US
intNode33	US
intNode34	US
intNode35	US
intNode36	PR
intNode37	PR
intNode38	US
intNode39	US
intNode40	US
intNode41	US
intNode42	US
intNode43	US
intNode44	US
intNode45	CA
intNode46	MX
intNode47	MX
intNode48	MX
intNode49	MX
intNode50	MX
intNode51	MX
intNode52	US
intNode53	DE
intNode54	MX
intNode55	MX
intNode56	MX
intNode57	MX
intNode58	MX
intNode59	MX
intNode60	MX
intNode61	MX
intNode62	MX
intNode63	MX
intNode64	MX
intNode65	MX
intNode66	MX
intNode67	KY
intNode68	DE
intNode69	IL
intNode70	MX
intNode71	MX
intNode72	US
intNode73	BR
intNode74	MX
intNode75	US
intNode76	US
intNode77	US
intNode78	US
intNode79	MX
intNode80	CN
intNode81	MX
intNode82	US
intNode83	GR
intNode84	GR
