label	location
N398|2375|71.668633	US
N399|2375|73.00001	US
N400|2777|61.808302	CA
N401|1028|81.519532	MX
N402|2218|78.755899	US
N403|1603|75.263841	AU
N404|2204|73.459468	US
N405|2143|80.009983	US
N406|2204|83.10704	US
N407|602|82.231977	PH
N408|596|81.453098	PH
N409|1022|74.498539	MX
N410|2299|69.314087	US
N411|3141|83.125306	JP
N412|2393|82.76876	US
N413|2393|78.605414	US
N414|2042|80.593284	BR
N415|1004|52.305188	MX
N416|990|75.888162	MX
N417|2489|79.424897	US
N418|2524|75.865345	US
N419|2274|83.967022	US
N420|2274|82.907239	US
N421|997|77.446962	MX
N422|2217|77.620448	US
N423|1023|60.398424	MX
N424|2874|72.251565	ES
N425|2398|82.140328	US
N426|2341|62.277467	US
N427|802|82.848537	CR
N428|1021|75.598318	MX
N429|1205|73.243927	IL
N430|742|65.409745	DE
N431|2682|83.874971	CA
N432|276|82.253272	CH
N433|994|73.9575	MX
N434|994|70.794082	MX
N435|1015|78.612023	MX
N436|2453|73.338343	US
N437|2533|51.864938	US
N438|2533|70.389664	US
N439|1699|82.047978	AT
N440|2417|83.485062	US
N441|2417|81.800086	US
N442|1036|48.893408	MX
N443|2441|78.629336	US
N444|2099|78.129367	US
N445|2165|83.962923	US
N446|2408|78.67438	US
N447|2333|82.897087	US
N448|2925|83.251899	IE
N449|2501|81.084692	US
N450|2642|79.853165	CA
N451|2642|79.121129	CA
N452|2077|75.011271	US
N453|2437|81.522405	US
N454|2144|83.325534	US
N455|2270|80.445361	US
N456|2270|83.753571	US
N457|2295|83.139056	US
N458|2206|81.029704	US
N459|1036|48.11567	MX
N460|2336|82.329255	US
N461|2336|78.585854	US
N462|2336|83.647993	US
N463|2636|83.296377	CA
N464|2242|81.292564	US
N465|1984|83.63453	BR
N466|1984|83.086814	BR
N467|789|79.815191	GB
N468|789|82.324931	GB
N469|492|80.705103	JM
N470|492|78.118295	JM
N471|2257|77.273432	US
N472|2190|75.195083	US
N473|1201|79.806002	DO
N474|1201|83.248132	DO
N475|2530|78.221392	US
N476|1173|81.267838	NO
N477|2506|83.27481	US
N478|197|79.2365	PR
N479|1977|82.719771	BR
N480|2366|80.954215	US
N481|1396|83.536016	CO
N482|1008|75.020997	MX
N483|992|46.516648	MX
N484|992|71.9244	MX
N485|2214|83.444006	US
intNode1	MX
intNode2	MX
intNode3	MX
intNode4	MX
intNode5	MX
intNode6	US
intNode7	US
intNode8	US
intNode9	US
intNode10	US
intNode11	US
intNode12	US
intNode13	US
intNode14	US
intNode15	US
intNode16	CA
intNode17	US
intNode18	US
intNode19	US
intNode20	US
intNode21	US
intNode22	US
intNode23	DO
intNode24	US
intNode25	US
intNode26	US
intNode27	US
intNode28	US
intNode29	JM
intNode30	US
intNode31	US
intNode32	US
intNode33	US
intNode34	US
intNode35	US
intNode36	US
intNode37	BR
intNode38	BR
intNode39	US
intNode40	US
intNode41	US
intNode42	US
intNode43	US
intNode44	GB
intNode45	US
intNode46	MX
intNode47	MX
intNode48	CA
intNode49	MX
intNode50	MX
intNode51	MX
intNode52	MX
intNode53	MX
intNode54	MX
intNode55	MX
intNode56	US
intNode57	MX
intNode58	MX
intNode59	DE
intNode60	MX
intNode61	US
intNode62	US
intNode63	US
intNode64	US
intNode65	US
intNode66	US
intNode67	US
intNode68	US
intNode69	US
intNode70	US
intNode71	US
intNode72	US
intNode73	US
intNode74	US
intNode75	US
intNode76	US
intNode77	US
intNode78	US
intNode79	US
intNode80	US
intNode81	US
intNode82	MX
intNode83	MX
intNode84	MX
intNode85	MX
intNode86	PH
intNode87	MX
