label	location
N398|733|65.726886	DE
N399|1015|82.059672	MX
N400|996|79.884494	MX
N401|1028|83.171018	MX
N402|2368|83.092466	US
N403|735|82.98219	DE
N406|2143|82.752329	US
N408|915|83.978749	GR
N409|2479|80.999129	US
N407|1603|77.768078	AU
N410|983|80.932001	MX
N411|1037|67.626736	MX
N412|2398|79.387628	US
N413|989|74.324001	MX
N404|1027|78.533659	MX
N405|1027|66.556468	MX
N414|1026|68.422454	MX
N415|3093|69.79368	IT
N416|1034|57.124879	MX
N423|1022|68.094519	MX
N422|2299|78.13542	US
N424|2648|82.336174	CA
N425|2648|78.470894	CA
N426|2396|75.859631	US
N427|2393|83.367125	US
N417|997|49.089814	MX
N418|2766|64.865036	CA
N419|2274|82.323804	US
N420|2274|83.957482	US
N421|2274|83.729485	US
N429|1010|76.750884	MX
N430|1010|75.216912	MX
N431|981|64.266306	MX
N432|981|59.777822	MX
N433|990|67.408863	MX
N428|1000|70.301694	MX
N434|1018|81.933795	MX
N435|1018|78.271209	MX
N437|596|52.661428	PH
N436|602|82.683167	PH
N439|1535|72.169844	FR
N438|3141|83.548721	JP
N440|837|75.693983	NL
N441|1031|47.280855	MX
N442|1031|63.860011	MX
N444|2401|74.838478	US
N445|2401|71.057737	US
N446|2217|81.028558	US
N447|2217|79.371221	US
N448|2720|79.79889	CA
N443|1377|79.187187	CO
N449|1035|70.126314	MX
N453|1036|67.394619	MX
N454|782|81.325777	GB
N455|2429|75.112478	US
N456|2716|82.107033	CA
N457|2366|63.181363	US
N458|2366|68.25999	US
N459|2387|83.734714	US
N460|2642|72.264996	CA
N461|3192|83.024884	AR
N462|2099|77.210929	US
N463|1701|83.848933	VE
N464|2195|83.762396	US
N465|2458|82.120153	US
N466|90|83.78237	BO
N467|197|81.100075	PR
N468|2304|82.963663	US
N469|2165|82.74617	US
N470|2639|83.291964	CA
N471|2639|82.126157	CA
N472|1977|81.033726	BR
N473|1977|79.082559	BR
N474|2258|83.957046	US
N475|1465|83.460013	EC
N476|1465|82.55735	EC
N477|1465|83.338564	EC
N478|2224|81.234139	US
N479|2224|75.62573	US
N480|2501|73.855499	US
N481|2501|77.019438	US
N482|2077|77.244778	US
N483|2190|77.479763	US
N484|791|76.945923	GB
N485|1699|83.974582	AT
N486|1699|83.851723	AT
N487|1216|80.44812	PE
N488|1216|75.802337	PE
N489|2701|79.663387	CA
N490|3205|83.441334	AR
N491|3205|78.833512	AR
N492|2733|77.579684	CA
N493|2408|83.610389	US
N494|1560|67.733932	GT
N450|3004|45.250834	PA
N451|752|70.876631	DE
N452|732|68.986132	DE
